ubiReg,ubiProv,ubiDis,depa,prov,dist,pobla,idh,esperanza,secundaria,tiempoedu,percapitaf,PPK,FP
10000,10200,10202,AMAZONAS,BAGUA,ARAMANGO,11587,0.3115,76.75,21.63,5.38,404.6,1823,3072
10000,10200,10201,AMAZONAS,BAGUA,BAGUA,26067,0.4793,74.71,59.31,8.33,662,4949,5809
10000,10200,10203,AMAZONAS,BAGUA,COPALLIN,6501,0.3663,77.97,38.66,5.77,452.5,1490,1321
10000,10200,10204,AMAZONAS,BAGUA,EL PARCO,1443,0.4081,77.42,44.14,6.24,551.4,604,400
10000,10200,10205,AMAZONAS,BAGUA,IMAZA,23820,0.2357,77.44,15.98,5.78,209.4,6282,2059
10000,10200,10206,AMAZONAS,BAGUA,LA PECA,8020,0.4872,74.91,59.22,8.33,691.3,2342,2765
10000,10300,10302,AMAZONAS,BONGARA,CHISQUILLA,349,0.3432,72.97,50.05,5.76,368.6,135,118
10000,10300,10303,AMAZONAS,BONGARA,CHURUJA,282,0.3613,65.62,29.2,6.75,573.3,92,162
10000,10300,10304,AMAZONAS,BONGARA,COROSHA,922,0.2462,77.34,12.66,4.83,291.4,234,189
10000,10300,10305,AMAZONAS,BONGARA,CUISPES,883,0.1604,69.16,0.67,5.04,387.1,283,155
10000,10300,10306,AMAZONAS,BONGARA,FLORIDA,7786,0.3203,74.29,26.48,5.96,389.1,866,1894
10000,10300,10307,AMAZONAS,BONGARA,JAZAN,9208,0.3966,73.48,25.9,7.82,609.3,1422,2254
10000,10300,10301,AMAZONAS,BONGARA,JUMBILLA,1734,0.3448,71.42,29.76,7.8,403.3,270,260
10000,10300,10308,AMAZONAS,BONGARA,RECTA,223,0.2828,73.55,17.01,5.48,363.4,145,70
10000,10300,10309,AMAZONAS,BONGARA,SAN CARLOS,347,0.1678,71.85,1.16,5.09,321.9,149,147
10000,10300,10310,AMAZONAS,BONGARA,SHIPASBAMBA,1659,0.3281,74.44,30.01,5.71,402.2,407,431
10000,10300,10311,AMAZONAS,BONGARA,VALERA,1320,0.254,69.42,14.65,5.34,320.4,207,424
10000,10300,10312,AMAZONAS,BONGARA,YAMBRASBAMBA,7604,0.3211,74.54,24.74,5.56,421.4,918,1853
10000,10100,10102,AMAZONAS,CHACHAPOYAS,ASUNCION,296,0.1683,73.28,0.75,6.08,342,99,69
10000,10100,10103,AMAZONAS,CHACHAPOYAS,BALSAS,1590,0.2634,71.97,14.48,5.28,340.3,223,393
10000,10100,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,27737,0.5467,73.39,62.72,9.97,866.6,7222,5833
10000,10100,10104,AMAZONAS,CHACHAPOYAS,CHETO,608,0.3274,77.84,44.61,4.96,346.8,253,164
10000,10100,10105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,790,0.2115,76.25,8.03,4.44,258.6,128,297
10000,10100,10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2146,0.2319,70.88,10.35,6.15,260.8,296,407
10000,10100,10107,AMAZONAS,CHACHAPOYAS,GRANADA,415,0.3269,71.32,40.13,5.28,390.8,138,146
10000,10100,10108,AMAZONAS,CHACHAPOYAS,HUANCAS,1119,0.2954,74.71,25.77,5.74,321.7,137,178
10000,10100,10109,AMAZONAS,CHACHAPOYAS,LA JALCA,5632,0.2278,75.8,18.81,5.28,195.2,1546,676
10000,10100,10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,4217,0.2793,72,11.49,6.41,390,823,822
10000,10100,10111,AMAZONAS,CHACHAPOYAS,LEVANTO,932,0.2123,77.74,6.22,4.68,274.1,231,418
10000,10100,10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,856,0.4013,73.44,36.74,6.27,615.2,258,220
10000,10100,10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,1090,0.2626,70.64,11.09,5.93,361.6,223,326
10000,10100,10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2731,0.3068,72.73,21.44,5.69,404.1,596,592
10000,10100,10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,648,0.3421,72.6,20.82,7.03,484.2,244,197
10000,10100,10116,AMAZONAS,CHACHAPOYAS,OLLEROS,370,0.2574,76.45,20.27,5.24,256.4,129,103
10000,10100,10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,907,0.222,77.27,15.95,4.47,213.9,345,111
10000,10100,10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,343,0.3943,73.56,33.75,6.72,580.7,122,94
10000,10100,10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,722,0.3051,71.57,20.63,5.27,436.6,237,158
10000,10100,10120,AMAZONAS,CHACHAPOYAS,SOLOCO,1403,0.2914,76.33,28.72,5.03,313.8,445,392
10000,10100,10121,AMAZONAS,CHACHAPOYAS,SONCHE,231,0.1795,77.46,0.65,5.27,444.9,76,114
10000,10400,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,9444,0.1488,74.44,5.38,5.18,122.1,1620,344
10000,10400,10401,AMAZONAS,CONDORCANQUI,NIEVA,26884,0.2052,70.09,7.88,5.78,226,2397,2614
10000,10400,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,15474,0.1659,68.53,9.19,5.47,135.7,2052,972
10000,10500,10502,AMAZONAS,LUYA,CAMPORREDONDO,6897,0.3264,73.02,32.13,6,382.3,1266,1428
10000,10500,10503,AMAZONAS,LUYA,COCABAMBA,2476,0.1808,72.91,4.74,4.59,224.1,230,420
10000,10500,10504,AMAZONAS,LUYA,COLCAMAR,2408,0.2465,75.68,36.39,4.95,188.8,455,662
10000,10500,10505,AMAZONAS,LUYA,CONILA,2135,0.2705,78.02,26.16,4.89,266.5,369,589
10000,10500,10506,AMAZONAS,LUYA,INGUILPATA,660,0.3618,75.76,50.07,5.89,398.3,180,192
10000,10500,10501,AMAZONAS,LUYA,LAMUD,2386,0.4135,73.18,42.7,7.2,573.4,622,450
10000,10500,10507,AMAZONAS,LUYA,LONGUITA,1102,0.3111,74.45,45.5,5.33,302.8,133,396
10000,10500,10508,AMAZONAS,LUYA,LONYA CHICO,1039,0.2836,76.87,18.5,5.41,334.7,257,244
10000,10500,10509,AMAZONAS,LUYA,LUYA,4453,0.3429,75.95,32.57,6.2,403.4,758,1167
10000,10500,10510,AMAZONAS,LUYA,LUYA VIEJO,469,0.2943,80.57,20.91,5.65,319.9,152,101
10000,10500,10511,AMAZONAS,LUYA,MARIA,934,0.3494,72.52,35.56,6.03,442.7,226,246
10000,10500,10512,AMAZONAS,LUYA,OCALLI,4112,0.3273,71.54,33.55,5.74,400.1,602,868
10000,10500,10513,AMAZONAS,LUYA,OCUMAL,4154,0.2611,73.38,25.77,5.23,253,548,859
10000,10500,10514,AMAZONAS,LUYA,PISUQUIA,6025,0.2713,73.2,27.69,4.98,280.9,564,928
10000,10500,10515,AMAZONAS,LUYA,PROVIDENCIA,1550,0.2633,74.64,25.14,5.65,243.3,345,164
10000,10500,10516,AMAZONAS,LUYA,SAN CRISTOBAL,720,0.1998,74.84,9.2,4.49,214.5,145,193
10000,10500,10517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,838,0.2609,72.02,15.87,4.03,388.8,201,208
10000,10500,10518,AMAZONAS,LUYA,SAN JERONIMO,944,0.2368,75.45,12.93,4.78,271.4,142,239
10000,10500,10519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,546,0.2429,76.52,12.67,4.74,289,83,177
10000,10500,10520,AMAZONAS,LUYA,SANTA CATALINA,1876,0.2522,77.09,22.79,4.96,237.3,197,483
10000,10500,10521,AMAZONAS,LUYA,SANTO TOMAS,3730,0.2363,71.59,15.57,5.33,247.7,503,973
10000,10500,10522,AMAZONAS,LUYA,TINGO,1345,0.3678,68.85,27.05,6.54,593.4,258,464
10000,10500,10523,AMAZONAS,LUYA,TRITA,1386,0.2828,78.97,25.47,5.26,283.8,416,285
10000,10600,10602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,2040,0.2068,71.37,9.16,5.03,230.2,370,451
10000,10600,10603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,544,0.3411,77.35,22.9,6.15,458.3,263,188
10000,10600,10604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,2933,0.3621,74.95,21.93,5.83,598.3,777,800
10000,10600,10605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,2976,0.2601,70.01,16.01,5.63,313.3,557,325
10000,10600,10606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1744,0.3363,73.29,31.37,6.38,401,541,349
10000,10600,10607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,1487,0.3645,73.95,30.83,6.5,493,525,542
10000,10600,10608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,657,0.3086,69.68,33.65,5.25,375.1,212,146
10000,10600,10609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,8905,0.2791,72.05,19.59,5.46,339.4,1531,1537
10000,10600,10601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,5290,0.4593,74.61,43.79,7.91,700.6,1368,1010
10000,10600,10610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,514,0.1586,79.47,0.41,4.66,412.7,213,119
10000,10600,10611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,485,0.3099,70.43,30.18,6.08,356.2,156,115
10000,10600,10612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,2661,0.2077,73.75,5.83,5.08,269.2,305,445
10000,10700,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,52821,0.4058,74.18,38.56,6.96,571.5,9893,14663
10000,10700,10702,AMAZONAS,UTCUBAMBA,CAJARURO,28712,0.3411,75.57,30.37,5.38,454.5,4967,6478
10000,10700,10703,AMAZONAS,UTCUBAMBA,CUMBA,9224,0.278,74.3,15.45,5.22,369.2,1513,2302
10000,10700,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,6378,0.398,76.28,25.87,6.87,633.2,896,1700
10000,10700,10705,AMAZONAS,UTCUBAMBA,JAMALCA,8210,0.3042,74.98,26.09,5.15,370.9,1264,1899
10000,10700,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,10351,0.3318,74.53,38.24,5.96,360.6,1742,2442
10000,10700,10707,AMAZONAS,UTCUBAMBA,YAMON,3051,0.3179,74.04,21.98,5.86,421.5,696,858
20000,20200,20201,ANCASH,AIJA,AIJA,1962,0.3304,62.01,52.04,8.75,320.7,664,522
20000,20200,20202,ANCASH,AIJA,CORIS,2224,0.2377,62.24,18.07,6.32,257.5,359,540
20000,20200,20203,ANCASH,AIJA,HUACLLAN,600,0.2869,61.99,40.15,7.13,278.2,152,125
20000,20200,20204,ANCASH,AIJA,LA MERCED,2311,0.2743,62.91,41.49,6.72,247.3,445,749
20000,20200,20205,ANCASH,AIJA,SUCCHA,877,0.2488,64.91,20.22,7.19,241,200,281
20000,20300,20302,ANCASH,ANTONIO RAYMONDI,ACZO,2284,0.2516,70.23,22.6,6.09,234.3,465,393
20000,20300,20303,ANCASH,ANTONIO RAYMONDI,CHACCHO,1822,0.2378,67.94,36.09,6.2,173.6,486,192
20000,20300,20304,ANCASH,ANTONIO RAYMONDI,CHINGAS,2015,0.2683,70.46,38.56,6.55,210,568,317
20000,20300,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,3742,0.2865,68.76,36.76,7.4,243.7,869,361
20000,20300,20305,ANCASH,ANTONIO RAYMONDI,MIRGAS,5366,0.1513,71.59,13.8,4.52,102.5,1054,568
20000,20300,20306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,1650,0.1719,71.66,25.99,5.15,100,254,184
20000,20400,20402,ANCASH,ASUNCION,ACOCHACA,3455,0.2074,70.54,25.7,4.16,175.1,801,625
20000,20400,20401,ANCASH,ASUNCION,CHACAS,5558,0.3138,69.45,40.32,6.25,324.2,1139,985
20000,20500,20502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,983,0.4299,68.91,100,10.6,375,92,48
20000,20500,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1141,0.3428,73.88,75,5.82,299.5,351,462
20000,20500,20504,ANCASH,BOLOGNESI,AQUIA,2692,0.3527,69.82,47.69,5.96,422.7,392,754
20000,20500,20505,ANCASH,BOLOGNESI,CAJACAY,1664,0.3187,68.1,37.61,6.59,346.8,304,710
20000,20500,20506,ANCASH,BOLOGNESI,CANIS,1011,0.3803,69.26,46.3,8.97,415.1,96,81
20000,20500,20501,ANCASH,BOLOGNESI,CHIQUIAN,3880,0.4267,69.73,56.07,8.97,517.6,1093,957
20000,20500,20507,ANCASH,BOLOGNESI,COLQUIOC,3682,0.3623,69.3,48.26,8.05,379.6,531,846
20000,20500,20508,ANCASH,BOLOGNESI,HUALLANCA,8391,0.3634,67.83,36.15,7.19,482.5,1133,1986
20000,20500,20509,ANCASH,BOLOGNESI,HUASTA,2547,0.3237,67.84,59.38,7.46,275.6,440,407
20000,20500,20510,ANCASH,BOLOGNESI,HUAYLLACAYAN,1190,0.2554,73.96,44.48,4.85,197.9,352,286
20000,20500,20511,ANCASH,BOLOGNESI,LA PRIMAVERA,816,0.2973,70.66,50.08,6.98,234.1,118,44
20000,20500,20512,ANCASH,BOLOGNESI,MANGAS,581,0.3329,70.31,100,6.35,247.7,102,184
20000,20500,20513,ANCASH,BOLOGNESI,PACLLON,1668,0.4064,70.85,75.86,8.97,384.8,366,182
20000,20500,20514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,1053,0.3466,67.76,71.43,9.51,266.3,65,111
20000,20500,20515,ANCASH,BOLOGNESI,TICLLOS,1153,0.3015,70.13,23.54,6.99,341.3,83,217
20000,20600,20602,ANCASH,CARHUAZ,ACOPAMPA,2630,0.3546,77.62,46.56,6.52,353.3,581,845
20000,20600,20603,ANCASH,CARHUAZ,AMASHCA,1629,0.2548,81.07,31.87,3.94,234.2,557,561
20000,20600,20604,ANCASH,CARHUAZ,ANTA,2485,0.2761,75.16,25.76,5.5,274.6,701,843
20000,20600,20605,ANCASH,CARHUAZ,ATAQUERO,1442,0.2461,75.17,40.05,4.04,209.7,296,635
20000,20600,20601,ANCASH,CARHUAZ,CARHUAZ,14938,0.3428,74.76,39.84,5.85,389.9,3582,4184
20000,20600,20606,ANCASH,CARHUAZ,MARCARA,9159,0.2779,77.87,31.73,4.34,286.7,2083,3433
20000,20600,20607,ANCASH,CARHUAZ,PARIAHUANCA,1589,0.3405,79.44,36.95,5.85,365.4,494,501
20000,20600,20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,2707,0.2204,78.91,23.28,3.53,209.5,430,962
20000,20600,20609,ANCASH,CARHUAZ,SHILLA,3340,0.2235,80.51,41.34,3.27,178.9,1174,836
20000,20600,20610,ANCASH,CARHUAZ,TINCO,3162,0.3679,76.95,57.38,6.86,348.4,716,1043
20000,20600,20611,ANCASH,CARHUAZ,YUNGAR,3353,0.3284,77.17,49.23,5.84,303.4,481,1073
20000,20700,20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,12553,0.2378,73.3,23.28,4.74,222.4,2114,2348
20000,20700,20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,3861,0.2442,75.48,29.09,4.85,205.8,887,448
20000,20700,20703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,5506,0.189,73.16,14.48,4.72,155.2,1132,727
20000,20800,20802,ANCASH,CASMA,BUENA VISTA ALTA,4159,0.3554,79.99,35.22,5.36,441.3,736,1826
20000,20800,20801,ANCASH,CASMA,CASMA,31627,0.5154,76.61,59.15,9.04,749.5,6741,11981
20000,20800,20803,ANCASH,CASMA,COMANDANTE NOEL,2079,0.4527,75.65,55.82,7.29,618.4,510,1001
20000,20800,20804,ANCASH,CASMA,YAUTAN,8167,0.393,78.84,48.55,6.17,466.3,1171,3176
20000,20900,20902,ANCASH,CORONGO,ACO,498,0.2513,73.24,12.84,5.41,304.6,78,120
20000,20900,20903,ANCASH,CORONGO,BAMBAS,530,0.2111,71.05,14.48,5.45,191.5,114,116
20000,20900,20901,ANCASH,CORONGO,CORONGO,1647,0.3035,70.51,33.58,6.49,307.8,309,395
20000,20900,20904,ANCASH,CORONGO,CUSCA,2920,0.2634,72.27,28.38,5.53,244.6,620,640
20000,20900,20905,ANCASH,CORONGO,LA PAMPA,1097,0.3463,71.26,15.83,7.15,578.5,188,317
20000,20900,20906,ANCASH,CORONGO,YANAC,734,0.3241,72.38,38.21,6.21,343.4,137,223
20000,20900,20907,ANCASH,CORONGO,YUPAN,914,0.4579,72.17,87.5,8.06,519.6,55,140
20000,20100,20102,ANCASH,HUARAZ,COCHABAMBA,2040,0.2448,68.86,40.79,3.83,239.8,319,610
20000,20100,20103,ANCASH,HUARAZ,COLCABAMBA,749,0.3571,70.59,63.16,7.41,330.9,81,134
20000,20100,20104,ANCASH,HUARAZ,HUANCHAY,2405,0.2516,69.41,14.38,6.55,276.9,404,630
20000,20100,20101,ANCASH,HUARAZ,HUARAZ,61736,0.5342,72.64,74.34,10.57,733.5,19654,14936
20000,20100,20105,ANCASH,HUARAZ,INDEPENDENCIA,70147,0.4994,73.73,72.83,9.59,633.2,19489,17468
20000,20100,20106,ANCASH,HUARAZ,JANGAS,4816,0.3398,77.14,48.73,5.85,333.5,939,2220
20000,20100,20107,ANCASH,HUARAZ,LA LIBERTAD,1223,0.221,69.89,48.03,4.97,143.5,260,460
20000,20100,20108,ANCASH,HUARAZ,OLLEROS,2394,0.2775,73.04,44.83,5.54,226.6,964,1002
20000,20100,20109,ANCASH,HUARAZ,PAMPAS,1253,0.2896,68.88,31.37,7.13,273.6,361,364
20000,20100,20110,ANCASH,HUARAZ,PARIACOTO,4650,0.272,71.91,34.62,5.51,246,697,1880
20000,20100,20111,ANCASH,HUARAZ,PIRA,3851,0.2489,74.75,31.72,4.69,215.3,875,1732
20000,20100,20112,ANCASH,HUARAZ,TARICA,5739,0.3745,75.13,50.44,6.3,422.5,1303,2306
20000,21000,21002,ANCASH,HUARI,ANRA,1711,0.257,70.27,42.9,5.28,206.1,415,293
20000,21000,21003,ANCASH,HUARI,CAJAY,2819,0.256,74.82,45.49,4.47,205.2,1175,662
20000,21000,21004,ANCASH,HUARI,CHAVIN DE HUANTAR,9306,0.2244,74.22,26.01,4.68,183,2015,1600
20000,21000,21005,ANCASH,HUARI,HUACACHI,1992,0.262,74.08,29.43,5.38,234.1,811,216
20000,21000,21006,ANCASH,HUARI,HUACCHIS,2099,0.2229,71.81,38.42,6.16,136.9,424,315
20000,21000,21007,ANCASH,HUARI,HUACHIS,3655,0.1942,74.77,42.05,4.77,108.5,1027,759
20000,21000,21008,ANCASH,HUARI,HUANTAR,3072,0.3,75.33,58.06,5.1,250.7,1059,384
20000,21000,21001,ANCASH,HUARI,HUARI,10210,0.4059,73.44,72.49,7.8,404,2357,1629
20000,21000,21009,ANCASH,HUARI,MASIN,1822,0.3324,75.86,44.52,5.6,344.2,561,405
20000,21000,21010,ANCASH,HUARI,PAUCAS,1961,0.2664,72.07,30.61,6.92,213.8,561,386
20000,21000,21011,ANCASH,HUARI,PONTO,3444,0.2358,72.41,42.9,5.35,159.9,958,399
20000,21000,21012,ANCASH,HUARI,RAHUAPAMPA,790,0.423,74.11,90,8.5,384.9,223,196
20000,21000,21013,ANCASH,HUARI,RAPAYAN,1805,0.2684,70.25,50.05,6.06,198,503,197
20000,21000,21014,ANCASH,HUARI,SAN MARCOS,14498,0.3707,73.63,33.98,7.73,446.5,5469,4296
20000,21000,21015,ANCASH,HUARI,SAN PEDRO DE CHANA,2794,0.221,73.41,29.77,5.72,150.1,554,524
20000,21000,21016,ANCASH,HUARI,UCO,1748,0.3077,73,36.72,6.66,288.1,392,321
20000,21100,21102,ANCASH,HUARMEY,COCHAPETI,822,0.3152,78.04,44.5,6.85,254.5,290,162
20000,21100,21103,ANCASH,HUARMEY,CULEBRAS,3500,0.4062,76.54,42.49,7.59,496.9,357,1042
20000,21100,21101,ANCASH,HUARMEY,HUARMEY,23575,0.5324,77.95,68.75,9.58,721.6,5258,8960
20000,21100,21104,ANCASH,HUARMEY,HUAYAN,1087,0.3875,76.54,53.35,7.08,410,211,336
20000,21100,21105,ANCASH,HUARMEY,MALVAS,988,0.3185,75.06,41.74,8.01,258.4,268,274
20000,21200,21201,ANCASH,HUAYLAS,CARAZ,25514,0.4036,77.61,35.98,7.39,525.8,4155,7899
20000,21200,21202,ANCASH,HUAYLAS,HUALLANCA,804,0.4171,75.94,38.57,8.05,546.5,285,332
20000,21200,21203,ANCASH,HUAYLAS,HUATA,1654,0.2797,76.53,36.15,5.16,249.7,203,596
20000,21200,21204,ANCASH,HUAYLAS,HUAYLAS,1644,0.2581,73.91,22.03,5.68,246.8,361,584
20000,21200,21205,ANCASH,HUAYLAS,MATO,2091,0.2579,80.13,15.69,5.01,279.4,331,848
20000,21200,21206,ANCASH,HUAYLAS,PAMPAROMAS,9066,0.1776,78.9,16.56,3.4,147.5,908,2371
20000,21200,21207,ANCASH,HUAYLAS,PUEBLO LIBRE,7168,0.2245,79.02,17.42,3.47,251.5,856,3295
20000,21200,21208,ANCASH,HUAYLAS,SANTA CRUZ,5107,0.1939,79.18,14,3.49,189.1,458,2126
20000,21200,21209,ANCASH,HUAYLAS,SANTO TORIBIO,1227,0.3078,76.13,40.79,5.63,289.2,225,371
20000,21200,21210,ANCASH,HUAYLAS,YURACMARCA,1827,0.2189,75.99,8.19,5.19,252.6,513,569
20000,21300,21302,ANCASH,MARISCAL LUZURIAGA,CASCA,4498,0.2337,72.99,43.91,4.9,162.1,1233,575
20000,21300,21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,1382,0.168,70.68,4.46,4.28,208.6,284,237
20000,21300,21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,2306,0.1937,70.08,25.62,4.36,146,506,151
20000,21300,21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,1324,0.3364,68.19,42.88,6.43,383.4,332,246
20000,21300,21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,6278,0.1598,74.07,29.77,3.38,102.5,1803,479
20000,21300,21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,3269,0.1912,74.52,25.95,4.13,136.2,871,480
20000,21300,21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,1066,0.3371,68.69,27.36,7.23,435.9,443,144
20000,21300,21301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,3765,0.356,68.63,49.2,7.86,368.8,1009,272
20000,21400,21402,ANCASH,OCROS,ACAS,957,0.3706,78.06,37.66,8.97,360.3,66,170
20000,21400,21403,ANCASH,OCROS,CAJAMARQUILLA,524,0.3988,79.59,80,7.2,346.5,32,66
20000,21400,21404,ANCASH,OCROS,CARHUAPAMPA,812,0.3743,77.7,63.64,7.24,333.2,73,240
20000,21400,21405,ANCASH,OCROS,COCHAS,1408,0.4185,78.72,57.14,7.01,475.8,200,665
20000,21400,21406,ANCASH,OCROS,CONGAS,1250,0.2955,74.55,41.82,6.33,245.9,199,357
20000,21400,21407,ANCASH,OCROS,LLIPA,1351,0.3244,79.79,84.62,7.37,194.9,17,151
20000,21400,21401,ANCASH,OCROS,OCROS,1174,0.353,76.78,44.56,7.16,341.3,205,469
20000,21400,21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,612,0.3477,78.86,60,6.25,301.3,84,156
20000,21400,21409,ANCASH,OCROS,SAN PEDRO,1789,0.4046,76.67,50.03,8.23,433.1,201,290
20000,21400,21410,ANCASH,OCROS,SANTIAGO DE CHILCAS,406,0.2911,78.55,33.62,5.84,255.4,36,209
20000,21500,21502,ANCASH,PALLASCA,BOLOGNESI,1347,0.3319,64.11,57.14,6.29,360.3,359,127
20000,21500,21501,ANCASH,PALLASCA,CABANA,2797,0.3244,63.53,42.99,7.36,354.6,786,477
20000,21500,21503,ANCASH,PALLASCA,CONCHUCOS,8346,0.2259,66.75,23.22,5.52,200.5,1659,1115
20000,21500,21504,ANCASH,PALLASCA,HUACASCHUQUE,625,0.2685,64.96,25.17,5.45,316.5,213,70
20000,21500,21505,ANCASH,PALLASCA,HUANDOVAL,1148,0.315,62.74,46.76,7.58,315.8,362,97
20000,21500,21506,ANCASH,PALLASCA,LACABAMBA,615,0.3122,64.47,50.06,6.53,314.2,158,111
20000,21500,21507,ANCASH,PALLASCA,LLAPO,718,0.3019,65.26,50.1,6.7,278.2,161,144
20000,21500,21508,ANCASH,PALLASCA,PALLASCA,2551,0.2716,66.07,46.41,5.89,232.4,592,552
20000,21500,21509,ANCASH,PALLASCA,PAMPAS,8037,0.2703,64.97,42.58,6.12,238,1011,537
20000,21500,21510,ANCASH,PALLASCA,SANTA ROSA,1109,0.3562,66.18,72.73,5.98,385.6,253,291
20000,21500,21511,ANCASH,PALLASCA,TAUCA,3243,0.2862,67.08,46.62,6.06,255.3,800,475
20000,21600,21602,ANCASH,POMABAMBA,HUAYLLAN,3720,0.2729,75.28,26.82,5.18,271.5,1135,525
20000,21600,21603,ANCASH,POMABAMBA,PAROBAMBA,7038,0.1491,75.01,21.38,3.2,102.6,935,1294
20000,21600,21601,ANCASH,POMABAMBA,POMABAMBA,15960,0.3352,74.67,36.03,6.46,361,3769,2290
20000,21600,21604,ANCASH,POMABAMBA,QUINUABAMBA,2478,0.1554,72.27,21.68,2.85,127.7,412,440
20000,21700,21702,ANCASH,RECUAY,CATAC,4087,0.3762,69.42,47.58,7.65,435.5,1593,1005
20000,21700,21703,ANCASH,RECUAY,COTAPARACO,641,0.3188,66.74,20.35,8.41,407.9,222,181
20000,21700,21704,ANCASH,RECUAY,HUAYLLAPAMPA,1259,0.2568,68.83,21.36,6.37,253,235,253
20000,21700,21705,ANCASH,RECUAY,LLACLLIN,1669,0.2948,67.18,63.64,7.66,210.4,390,185
20000,21700,21706,ANCASH,RECUAY,MARCA,1024,0.3636,66.71,66.67,6.82,386.4,367,344
20000,21700,21707,ANCASH,RECUAY,PAMPAS CHICO,1891,0.3664,69.88,81.63,7.88,309.3,244,342
20000,21700,21708,ANCASH,RECUAY,PARARIN,1344,0.2638,66.27,56.25,6.51,187.3,454,369
20000,21700,21701,ANCASH,RECUAY,RECUAY,4739,0.3667,67.76,54.11,7.79,392.1,1723,1458
20000,21700,21709,ANCASH,RECUAY,TAPACOCHA,494,0.2189,66.43,28.82,4.99,182.2,132,133
20000,21700,21710,ANCASH,RECUAY,TICAPAMPA,2361,0.3442,68.42,55.12,7.8,322.6,969,840
20000,21800,21802,ANCASH,SANTA,CACERES DEL PERU,5026,0.3263,76.14,39.45,5.29,357.7,1170,1650
20000,21800,21801,ANCASH,SANTA,CHIMBOTE,218542,0.5655,77.15,72.17,9.84,837.3,70765,64869
20000,21800,21803,ANCASH,SANTA,COISHCO,15642,0.5048,77,66.55,8.96,666.6,4018,5231
20000,21800,21804,ANCASH,SANTA,MACATE,3651,0.2721,74.53,24.63,5.65,267.6,640,1208
20000,21800,21805,ANCASH,SANTA,MORO,7659,0.3668,75.98,41.65,6.15,436,1330,3752
20000,21800,21806,ANCASH,SANTA,NEPENA,15106,0.4897,77.51,51.65,7.72,747.8,4474,3680
20000,21800,21809,ANCASH,SANTA,NUEVO CHIMBOTE,137235,0.6073,77.12,77.44,11.23,921.2,38567,32999
20000,21800,21807,ANCASH,SANTA,SAMANCO,4506,0.4772,76.85,50.07,7.93,701.6,1098,1812
20000,21800,21808,ANCASH,SANTA,SANTA,19790,0.4677,77.43,54.29,7.99,628.1,6783,10826
